"Date","^GSPC","NVDA","AAPL","MSFT","AVGO","AMD","NOW","GOOG","META","NFLX","VZ","DIS","T","V","JPM","MS","GS","BAC","SCHW","AMZN","TSLA","MCD","SBUX","HD","EBAY","LLY","NVO","UNH","JNJ","AMGN","PFE"
2017-12-01,0.0098316198188535,-0.0362903225806451,-0.0151854617874035,0.0162190216686129,-0.069361506660542,-0.0560146923783289,0.0601626016260162,0.0244962465428684,-0.00409929401047593,0.0234541577825158,0.0403046651856553,0.0338602753697095,0.0687795010114631,0.0127262443438916,0.0231884057971015,0.0167709637046307,0.0287535272939574,0.0480727587700303,0.052910052910053,-0.00628823929299804,0.00825643516270036,0.000852272727272618,-0.00687929956222633,0.0540484997944926,0.0883599608738181,-0.00213732300293878,0.0364656381486677,-0.0337742326332796,0.00281281190454585,-0.0100213690958663,-0.00130832969908423
2018-01-01,0.0561787246457037,0.269874476987448,-0.0106167846309404,0.110827374872319,-0.0345508390918067,0.336575875486381,0.14148773006135,0.118202853837254,0.0591127372513149,0.4078125,0.032946918852959,0.0108513366873828,-0.0195583596214511,0.0895466815600856,0.0872285174693106,0.0824716888232397,0.0515488295105226,0.0838842975206613,0.0384531352414246,0.240636223704464,0.13776493256262,-0.00567697984672144,-0.010705289672544,0.0599857022161565,0.0751947273816655,-0.0356091030789826,0.0342805593143887,0.0739850566905274,-0.0109482446615996,0.0698176404912541,0.0227074235807863
2018-02-01,-0.0389473796041518,-0.014827018121911,0.0682166581502299,-0.0085057471264367,-0.00664621676891608,-0.11863173216885,0.0816257977830031,-0.0558717020175893,-0.0458274856957788,0.078061413244543,-0.116952155936208,-0.0507465599687714,-0.0308880308880308,-0.00871422469030325,-0.00151992183259142,-0.00955196725039809,-0.0157409489543513,0.00304994281357218,-0.00420786871449619,0.0424593327819134,-0.0317527519051651,-0.0725092777619183,0.0106089539571399,-0.0927651747394237,0.0562830872109221,-0.0473348139922267,-0.072394243349324,-0.0448552663585502,-0.0541578995517337,-0.00473109302163766,-0.0106746370623398
2018-03-01,-0.0268845137683643,-0.0434782608695653,-0.0581200669696245,-0.0266635752376537,-0.0298507462686566,-0.170107349298101,0.0276397515527951,-0.0659360730593607,-0.10392034847542,0.0133836650652024,0.0016722408026757,-0.0263184949110723,-0.0179282868525897,-0.0269757821253124,-0.0478416875067957,-0.036739380022962,-0.0421293123143706,-0.0619536297985557,-0.0150010564124234,-0.0429780481354139,-0.224311324879755,-0.00861803631886737,0.0138568129330254,-0.0164898290193958,-0.0611975731996833,0.00451697508378257,-0.0300893276915845,-0.0506290429379108,-0.0132507979495116,-0.0723523243621113,-0.0224428139835996
2018-04-01,0.00271880100118538,-0.027972027972028,-0.0149822244794313,0.0246545974273464,-0.0265251989389921,0.0825870646766169,0.00423088546388617,-0.0140789988267501,0.0763888888888888,0.0582458516762614,0.0450751252086812,-0.00116144018583042,-0.0655848546315076,0.0606731620903453,-0.00582391229873236,-0.0386174016686532,-0.0537136860182226,-0.00243111831442455,0.0662805662805663,0.0820782092027084,0.104284103720406,0.070707854703508,-0.00559121971422649,0.0367621796193225,-0.0584433829727453,0.0478677110530896,-0.0470189045079981,0.104672997478406,-0.0130366594785336,0.0234363225320273,0.0313465783664459
2018-05-01,0.0216083533165914,0.122302158273381,0.135086362464553,0.0614901778449377,0.0991825613079018,0.261948529411765,0.0689136322600061,0.0666402221340738,0.115014662756598,0.12512,-0.034185303514377,-0.00856236786469333,-0.0115774240231549,0.0318997912317327,-0.0161957270847691,-0.0287627076617901,-0.0488985229621416,-0.0255889520714867,0.000603500301750159,0.0404801430213255,-0.031138335885656,-0.0443638999637548,-0.0104123281965848,0.0151113467656416,-0.00417785735601317,0.056201550387597,0.0127161749745677,0.0216124332200096,-0.0472738107061277,0.0374051984389956,-0.00898972602739734
2018-06-01,0.00484240020404614,-0.0608974358974359,-0.00953895071542132,-0.00229960578186594,-0.0247892910262767,0.0917698470502548,-0.0289977477477478,0.02807735217553,0.0132554836673504,0.113196814562002,0.0555739331789613,0.0537370721825354,-0.00658857979502192,0.0132718297321357,-0.0262697022767076,-0.0546336482001532,-0.0234801505273757,-0.0291788245102126,-0.0812223562525131,0.0430780559646537,0.204425711275026,-0.0144883562163394,-0.138047138047138,0.0458344215199791,-0.0389571471381479,0.00340760157273934,-0.0296333500753391,0.0194913239838364,0.0143854894193682,0.0276811697068635,0.00993520518358526
2018-07-01,0.0360215864654188,0.0324232081911262,0.0282045402430635,0.0757326308857427,-0.0859176410777834,0.222815210140093,0.0202957378950419,0.0911557243624526,-0.111872501687172,-0.137966274910577,0.0382325289877783,0.0921784883132652,0.0162122328666174,0.0323456592923888,0.109112709832134,0.0729138536321901,0.0764220581849759,0.0953198797767283,-0.000875273522976117,0.0456524296976115,-0.130358705161855,0.00538793103448287,0.072509765625,0.0124235235360219,-0.0773308387901466,0.157915360501568,0.079192546583851,0.0320820704126836,0.0921796321035864,0.0647834795220663,0.100513259195894
2018-08-01,0.0302632186316041,0.147107438016529,0.200267618198037,0.0630547903275176,-0.0122358175750834,0.37315875613748,0.115942028985507,0.000828775070445875,0.0182370820668691,0.0898043864848845,0.0528222155146394,-0.0136186770428015,-0.00072516316171134,0.0758935478879776,-0.00324324324324321,-0.0342310596526554,0.00494150867285215,0.00156801254410022,-0.00262812089356101,0.132440643636773,0.0115694164989939,0.0362119124177001,0.0273161848395176,0.0216439538755628,0.0344711051030753,0.0751269035532995,-0.00239808153477217,0.0601816292414041,0.0231464057207376,0.0235454368554195,0.0485814224640497
2018-09-01,0.00429430091813954,0.00144092219020164,-0.00836120401337803,0.0181399366541894,0.134572072072072,0.22725466825586,-0.00356506238859178,-0.0203709837694601,-0.064121699196326,0.0174054936089201,-0.0180619266055047,0.043956043956044,0.0515239477503628,0.0217875889839649,-0.0151843817787419,-0.0461297888975761,-0.0570998494731562,-0.0426614481409002,-0.0322793148880105,-0.00486883942766292,-0.122327200397812,0.0311784263021795,0.0633724795036561,0.0318083051665861,-0.0457366873570728,0.0157381177211207,-0.0413461538461538,-0.00566801619433199,0.0258414566856722,0.0374524714828897,0.061527057079318
2018-10-01,-0.0694033589798146,-0.248920863309353,-0.0303541315345699,-0.066082202111614,-0.0937965260545904,-0.410488831337002,-0.0746230513672375,-0.0977176669484362,-0.0770410353922591,-0.193263833199679,0.0811678832116789,-0.0180836707152497,-0.0683229813664596,-0.0815622800844475,-0.0270925110132157,-0.0128415300546447,0.00505534269902097,-0.0666394112837286,-0.0592239618788292,-0.202196704942586,0.274220963172805,0.0574622053449882,0.0252135861637841,-0.150979818660427,-0.120849024306744,0.0105361016423924,-0.0842527582748245,-0.0176152923024172,0.0131779471089197,-0.0700018325087045,-0.0230446927374302
2018-11-01,0.0178593817991402,-0.224137931034483,-0.181256038647343,0.0425961441405069,0.0618838992332968,0.169686985172982,0.0231980115990058,0.0163012928611581,-0.0736359407190803,-0.0520212060967529,0.0561706724277613,0.00577240241891142,0.0177777777777779,0.0298061451229792,0.0199230246773827,-0.0279546083587048,-0.150420924445386,0.0328515111695138,-0.0284611673902556,0.0576971214017521,0.0391285015562473,0.0722271156582424,0.151016260162602,0.0314179412980571,0.02803738317757,0.0995604620259634,0.0799561883899231,0.0800139609964661,0.0560077862325252,0.0877504105090312,0.0818441744102931
2018-12-01,-0.0917769557672173,-0.182716049382716,-0.116591928251121,-0.0840352405847614,0.082516761217122,-0.133333333333333,-0.0388663967611336,-0.0536504424778762,-0.0677236530597604,-0.0643131772107655,-0.0675019176681156,-0.0431811970483739,-0.0858806404657932,-0.0688988095238096,-0.122086570477247,-0.106776765375854,-0.124018446964976,-0.127650551314673,-0.0729890764647467,-0.111347769494734,-0.0504920838682071,-0.0580726698262243,-0.034610630407911,-0.0471609886439546,-0.059469696969697,-0.024635121316352,-0.0116632860040569,-0.114603110482731,-0.121491411813992,-0.0652134532938833,-0.0555004955401387
2019-01-01,0.0786844047310369,0.0755287009063443,0.0550360673256747,0.0282211182750238,0.0547879942829921,0.322318526543879,0.235607975287841,0.0779271381258524,0.271565986918046,0.268210683601046,-0.0104195228955305,0.0170427496905645,0.0764331210191083,0.023253955569762,0.0689001264222504,0.0745935607268091,0.185330108138873,0.155566358774915,0.126138189608998,0.144340878828229,-0.0775123929698063,0.00684288206091521,0.0579842692518748,0.0681435782389233,0.198550140958518,0.0358368280594739,0.0205233453052849,0.0846336344556984,0.0311874105865524,-0.0388217815386602,-0.0192374956278419
2019-02-01,0.0297289301431161,0.0730337078651684,0.044821473790833,0.0773026315789473,0.0266485998193315,-0.0360507988529291,0.0884090909090909,0.00325320802457973,-0.0314693778746067,0.0547864506627393,0.0338043779440287,0.0117955439056356,0.0347633136094676,0.099023818820773,0.00827912477823767,-0.00771284485315926,-0.00258087749834945,0.0265039966344132,-0.012604042806183,-0.0459622992785664,0.0420127015144114,0.0348480810234542,0.0364799446749655,0.00879495930690455,0.108198924731183,0.0593485461906513,0.0407239819004523,-0.103562865435578,0.033573806881243,0.0237231182795699,0.0213980028530671
2019-03-01,0.0179242877510783,0.164921465968586,0.0969461948618517,0.0527671755725192,0.10162780466344,0.084572885677858,0.0294424723324285,0.0475589983786706,0.0324918770307425,-0.00418877408545115,0.0385955507906728,-0.0160066617320503,0.00786275911365264,0.0545015277481704,-0.0299120234604106,0.00538116591928239,-0.0239499338067157,-0.0512295081967213,-0.0708092485549134,0.0859860958653496,-0.125175808720112,0.0329663254136887,0.0580483736447039,0.0441769681197139,-0.000303214069132696,0.0274472335620604,0.0855072463768116,0.0247290131856788,0.0230872483221476,-0.000525175605593176,-0.0202513966480448
2019-04-01,0.0393134349421393,0.00898876404494375,0.0565620857269111,0.107314420375238,0.0591054313099042,0.082680250783699,0.101419878296146,0.0128976784178847,0.160251755022997,0.0389792484576557,-0.0227096774193549,0.23366243535496,0.00851063829787235,0.0527628032345013,0.155139056831923,0.150460898007731,0.0725647348951912,0.108423326133909,0.0707620528771384,0.0818733153638813,-0.147374062165059,0.0403914479835441,0.0449314204635032,0.0615614680042369,0.0433727631179861,-0.0979795418040409,-0.0631953716065865,-0.0574228409194981,0.010058602291612,-0.0560919540229885,-0.0438346400570206
2019-05-01,-0.0657777264811615,-0.251670378619154,-0.124215809284818,-0.0494393058852419,-0.209653092006033,-0.0079623597538907,-0.0351749539594843,-0.0713073005093378,-0.0823596912163571,-0.0734143049932523,-0.0496435172960126,-0.0359756097560975,-0.0126582278481013,-0.0173462203162004,-0.0869883806134198,-0.156629620056862,-0.109789044088061,-0.130163678877631,-0.0876301137739047,-0.0786878438700301,-0.22438717787555,0.00940626685039847,-0.0162945081472541,-0.0680284087574103,-0.0691860465116277,-0.0038425492033739,-0.0370546318289787,0.0374562767197824,-0.0648597159681331,-0.0624173683111823,0.0313082370480806
2019-06-01,0.068930183208215,0.214285714285714,0.130372492836676,0.083096529751141,0.154580152671756,0.107989784750091,0.0481007825920976,-0.0206581352833638,0.0874779741942817,0.0699096999708708,0.0511253125868296,0.0575585072738771,0.0961538461538463,0.0756904637832203,0.0551479018573722,0.0766166104811523,0.121133854200297,0.0958781362007168,-0.0339612629344654,0.0668169014084508,0.207455429497569,0.0473646723646726,0.102147239263804,0.103161607255322,0.099625234228607,-0.0444068115532977,0.0814010853478047,0.0136267852961836,0.0620427817390499,0.105462371975657,0.0433682688832671
2019-07-01,0.0131281953660394,0.0269607843137256,0.0764681030840726,0.0172523453649229,0.00743801652892562,0.002634178465591,0.0103806228373702,0.125630016800448,0.00637675099310053,-0.120609855703784,-0.0224689399947132,0.0304276315789476,0.0363872644574399,0.0256751846917767,0.0448766706508748,0.0250498149729574,0.0759085411507228,0.0580539656582175,0.0752540510848669,-0.0141529362061682,0.0812080536912752,0.0147342173863765,0.129557472863902,0.027460607444622,0.0426015336552117,-0.0166387712907354,-0.061131386861314,0.0205118728633467,-0.0650449036533263,0.0124874118831824,-0.103567717353654
2019-08-01,-0.0180916527422678,-0.00715990453460624,-0.0164835164835165,0.0150058616647128,-0.025430680885972,0.0328407224958949,-0.056056236481615,-0.0233830845771144,-0.0440947335618572,-0.0904024767801858,0.0524607896160088,-0.0401944424290794,0.0357366771159875,0.0172983823355768,-0.052932612312812,-0.0688697584004443,-0.0678764520100638,-0.103168469860896,-0.110344827586207,-0.0485322476965931,-0.0664183736809435,0.0398749022673963,0.0236540593815449,0.0665666499972217,-0.0182511577226914,0.0426511814177013,0.097181729834791,-0.0602987777274785,-0.00690105380956829,0.126052649028579,-0.0761205564142194
2019-09-01,0.0171811676906568,0.0384615384615385,0.073024740622506,0.00854700854700852,-0.013888888888889,-0.0782193958664548,-0.0305518426580103,0.0259806418746815,-0.0408584623743549,-0.0891763104152484,0.0377697841726619,-0.0505707158515383,0.0732445520581115,-0.0486913121699264,0.0712638629625564,0.0283328362660302,0.0163096537070004,0.0672124084446359,0.092736146999713,-0.0226325864204482,0.0678191489361701,-0.0149301825993555,-0.0843663497412445,0.0242771555092474,-0.032741398446171,-0.010082581140772,-0.00797165633303809,-0.0669139608825514,0.00788806460700542,-0.0724296313743963,0.0108741112505228
2019-10-01,0.0204317474821449,0.155092592592593,0.110635924135366,0.0311497938616583,0.0606060606060608,0.170403587443946,-0.0259996060665747,0.0335981463091692,0.0761910156913839,0.0739910313901344,0.0121317157712306,-0.00302547770700634,0.0355329949238579,0.0397755002440214,0.0700082000820008,0.0872969837587008,0.0296660450923885,0.0718611223253938,-0.0265370467682607,0.0233870967741936,0.306973848069739,-0.0839057899901864,-0.0436382754994742,0.0109862163674279,-0.09552495697074,0.01901251333786,0.0683035714285716,0.162837523878362,0.0205907015745832,0.102018791264601,0.0678527099710384
2019-11-01,0.0340470640909152,0.0801603206412824,0.0775154863552654,0.0595290981785872,0.0796780684104625,0.153846153846154,0.14479271991911,0.0357085668534829,0.0521107484998422,0.094989561586639,-0.00366927592955002,0.166666666666667,-0.0288671023965142,0.0333255104435579,0.0546987259316025,0.0746865830888237,0.0431895510920866,0.0655367231638417,0.220512820512821,0.0136215242598223,0.0481181515007147,-0.0049395941200977,0.0153930731170973,-0.0599688081702471,0.0114176974310181,0.0356972870061876,0.0167154199749269,0.10749012120943,0.0484754427606353,0.108013134397143,0.0135606354126308
2019-12-01,0.0285898031824463,0.085343228200371,0.0988191423244251,0.0417190775681342,0.00969064480059645,0.171392081736909,-0.00264970853206148,0.0245825602968459,0.0179107464478687,0.0282809024467747,0.0191505033145103,-0.040112259566021,0.0454290521592822,0.0183965478083126,0.0580381471389646,0.0330106726234798,0.0387711084223263,0.0629197596323789,-0.039141972578505,0.0260995113282985,0.267727272727273,0.0160885167464115,0.0291012452625881,-0.00331816965480336,0.0166196299780497,0.120036764705882,0.030826140567201,0.0544820397690826,0.0609490639965171,0.0270354580430487,0.0172018348623852
2020-01-01,-0.00162808981112927,0.00512820512820511,0.0540158371040724,0.0794257731267189,-0.0343300110741971,0.0248582642825992,0.198193411264612,0.0725818620793723,-0.0162685540155313,0.0664400494437576,-0.0219224283305227,-0.0437138985951651,-0.0198497854077254,0.0588760035682425,-0.0444673362520387,0.0290725612686209,0.0340322090549985,-0.0678417026937146,-0.0423475258918298,0.0871306418443554,0.555037647902474,0.0827594325740184,-0.03511771669078,0.0445148472319177,-0.0706354102405923,0.0624487116363039,0.0510366826156301,-0.0732616051400981,0.0205990972507182,-0.103776450339172,-0.0398346486283352
2020-02-01,-0.0841104690096481,0.142857142857143,-0.114703514891334,-0.0456777080355478,-0.106651376146789,-0.032340425531915,-0.0359201773835921,-0.066122678671919,-0.0467649263052711,0.0692552883222255,-0.0886699507389163,-0.149366144668158,-0.064039408866995,-0.0851411120471777,-0.122720330608211,-0.138454354424469,-0.150406504065041,-0.132001427042455,-0.101898582071617,-0.0622262046993229,0.0267465990315887,-0.0868170698559391,-0.0711559432933478,-0.0449825210775242,0.0371722535678727,-0.0920676604618831,-0.0443854324734445,-0.0642024942566458,-0.0908652299774847,-0.0689674649796655,-0.102544031311155
2020-03-01,-0.125119320835957,-0.0238095238095238,-0.0697075314441581,-0.0265042979942693,-0.115532734274711,0,-0.121128488193806,-0.131816812292859,-0.133340321819802,0.0176151761517616,-0.00810810810810803,-0.178925221355308,-0.172514619883041,-0.113553956834532,-0.224679979518689,-0.244986449864499,-0.230010952902519,-0.250308261405672,-0.175006689858175,0.0350355664083235,-0.215584998877162,-0.148470055959043,-0.161725858526563,-0.137158852344297,-0.13248,0.0997873245427479,0.0500198491464867,-0.0176230765858577,-0.0249425084026181,0.0149851362009343,-0.0231138246838204
2020-04-01,0.126844102933154,0.108231707317073,0.1552370092849,0.136263295203693,0.145621673923561,0.15193491644679,0.22662247034194,0.159812597605414,0.227275476262474,0.118242343541944,0.0809264305177111,0.119581464872945,0.0699646643109542,0.109206596545903,0.0747589486197333,0.17013639626705,0.186493973197574,0.132675438596491,0.121959130716834,0.26884808698328,0.492413398225022,0.134368008948546,0.167016806722689,0.177366024081353,0.3253412025083,0.114789603960396,0.0521739130434782,0.172787719219956,0.144230769230769,0.180035863717872,0.175
2020-05-01,0.0452817750126184,0.214580467675378,0.0851663846587702,0.0254327092900035,0.0722128378378379,0.0269135331170069,0.103541459251885,0.0595451825254336,0.0995417138914896,-0.000476303881876694,-0.00126039828585844,0.0845889757772269,0.0132100396301189,0.0942987590728166,0.0162221949121297,0.120858895705521,0.0779909136799597,0.00338818973862542,-0.043076033535704,-0.0127728375101051,0.0679071551889507,0,0.0222022202220222,0.130351844001696,0.147509045365989,-0.00624479600333061,0.0409629895795904,0.0423119363798943,-0.00174409386396068,-0.0332793030088137,0.00531914893617014
2020-06-01,0.0183884032835027,0.0702151755379388,0.147349272349272,0.110517855092433,0.0949192595510044,-0.0221189591078067,0.0440778450831294,-0.0107314317989268,0.00878411688253489,0.0841076959733142,-0.0391216557294295,-0.0493273542600897,-0.0208604954367666,-0.0106445573682802,-0.0333776756560648,0.0927750410509032,0.00573636150784362,-0.00868306801736607,-0.0604229607250756,0.129544710121192,0.293156098437219,-0.00992234685073334,-0.056354564132668,0.0141571348209264,0.15158864904196,0.0733836056416701,-0.00690369347600961,-0.0282918993903551,-0.0546378653113088,0.0267749541524758,-0.143613000755858
2020-07-01,0.0551012969754443,0.118518518518519,0.165118912797282,0.0073928552964897,0.00359712230215825,0.471773427105113,0.0843105789408716,0.0491007707679132,0.117153138744502,0.0745054945054946,0.0541108484370896,0.0486496485386607,0.00133155792276951,-0.0143274221453288,0.0374077317652945,0.0190333082895067,0.00174601326970092,0.0476885644768856,-0.017363344051447,0.147092938958968,0.324906236977358,0.0531590413943355,0.0399688958009332,0.0598132569104188,0.0539174389216512,-0.0845638457035062,-0.00208550573514077,0.0265234052145165,0.0365423387096773,0.037354562155542,0.188437775816417
2020-08-01,0.0700646873242192,0.25922421948912,0.216660186625194,0.102740429025967,0.0956989247311828,0.172930388738215,0.0974499089253187,0.101904761904762,0.155849836952199,0.0832481079975456,0.0311487665088463,0.127712118539425,0.00797872340425543,0.115078712083813,0.0366618427399903,0.0693044974195134,0.041134092493609,0.0343706456107755,0.0775523560209423,0.0905011691840993,0.741560075487524,0.105502689284237,0.109615672199791,0.0736653872993718,-0.00599520383693042,-0.00781638598735168,0.0184604667363286,0.0322793148880105,0.0594861820244752,0.0423061786698149,-0.0181953212031192
2020-09-01,-0.0392279540954944,0.0120210368144253,-0.102580490532875,-0.0673864482501861,0.0592083742230947,-0.0972252807751597,0.00622406639004147,-0.10062970737128,-0.106760708756236,-0.0558912386706949,0.00386660222329627,-0.0591271703425622,-0.0435356200527705,-0.0567170052634168,-0.0390879478827362,-0.0749253045276947,-0.0190290178571428,-0.0574764256847777,0.019738839963559,-0.087568820631701,-0.13912467641924,0.0279619332763046,0.0172506738544476,-0.0205955234187756,-0.048854041013269,-0.00250662465086293,0.0512995896032831,0.00163085868254975,-0.0295265050103265,0.00330375684349637,-0.0287443267776097
2020-10-01,-0.0276657746060065,-0.0734966592427617,-0.0600017804682631,-0.037375249500998,-0.0404570722668315,-0.0817172825954383,0.0258762886597939,0.102965403624382,0.00462214005084349,-0.0486,-0.0317766008666346,-0.0227763923524522,-0.0296551724137931,-0.0913120567375886,0.0278450363196128,0.00322981366459629,-0.059389043745378,-0.0161981896141019,0.134603930911257,-0.0357596544715447,-0.0954545454545455,-0.0295938003848755,0.0120561738208798,-0.0396101202820406,-0.0858169520186007,-0.118681792073521,-0.0797007156798959,-0.0212728302421067,-0.0790573027508473,-0.146438987675228,-0.0330996884735203
2020-11-01,0.107545658050863,0.0689102564102564,0.0954635855668151,0.060079829972526,0.148696491792726,0.230707929339886,0.0743643854888956,0.0862584017923822,0.0526800092017483,0.0315324784528064,0.0599204375932374,0.220738346376318,0.0646766169154229,0.159368723098996,0.202355712603062,0.284299157999009,0.219776232234654,0.187893462469734,0.191076115485564,0.043409525064225,0.462698105914186,0.0269053489119948,0.13247807304621,0.0401209242064349,0.0619653179190751,0.122199592668024,0.0509013785790031,0.102238617048208,0.062478603218076,0.030476715348581,0.149416028997181
2020-12-01,0.0371214066594323,-0.025487256371814,0.114636465807902,0.0389731051344744,0.099467637993836,-0.0102525361536802,0.0297446450285288,-0.00504182422367361,-0.0137674825174826,0.101895251681272,-0.0274454609429979,0.224095881820082,0,0.0398475398475397,0.0779780564263324,0.108368684920941,0.149933065595716,0.0831634732980024,0.0874834728955487,0.0280934343434343,0.24323467230444,-0.013152400835073,0.0914345162408969,-0.0372861650888556,-0.00348356194208566,0.159201451905626,0.0403632694248235,0.0463941203491045,0.0878040921540195,0.0354583377901381,-0.0388927820602663
